reslhlabinc0,reslhlabinc1,reslhlabinc2,reslhlabinc3,reslhlabinc4,reslhlabinc5,reslhlabinc6,reslhlabinc7,reslhlabinc8,reslhlabinc9,reslhlabinc10,reslhlabinc11,reslhlabinc12,reslhlabinc13,reslhlabinc14,reslhlabinc15,reslhlabinc16,reslhlabinc17,reslhlabinc18,reslhlabinc19,reslhlabinc20,reslhlabinc21,reslhlabinc22,reslhlabinc23,reslhlabinc24,reslhlabinc25,reslhlabinc26,reslhlabinc27,reslhlabinc28,reslhlabinc29,reslhlabinc30,reslhlabinc31,reslhlabinc32,reslhlabinc33,reslhlabinc34,reslhlabinc35
,,,,,,,,,,,.57122487,1.4619107,1.2413118,1.1302916,.92795086,.29381457,.23179428,.608944,1.0275741,.9076094,.86915261,.77869833,.0076496671,-2.6418078,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.19120233,,
.73687559,.67446071,.8606661,.82851136,.7849921,-2.8924952,.6293515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.76155454,-.45664626,-.86636114,,,,,,,,,,,-.53245646,-.35700577,-.50555223,-.61900628,-1.1846254,,,,,,,,,,,,,,,,,,
.52847975,.46886152,.36696351,-2.2234306,-.30088344,.022030624,-.063349262,-.0042271279,-.58963919,-2.0517814,,-1.3308957,,,,,,,,,,,,,,,,,,,,,,,,
-.1401653,.35517395,.38466248,.34045777,.33083463,.33746755,.27049091,.31184939,.29003984,.110339,.098761536,.09239509,-2.1722879,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-2.734159,,,,,,,,,,,,,,,,
,,,,.72476268,.41882598,.44662592,.63747072,.54219878,.50175124,.44228742,.56707042,.41666383,.62542504,.52586269,.54354364,.6100381,.66283375,.67210919,.57002795,.69986945,.58116311,.72747338,.8497681,.77030963,.907184,1.0342501,1.0554765,.94392031,1.0069399,.98122191,.95215249,.91150099,.72114986,,
-.16565411,.0979966,-1.9818289,.17194258,-.096517533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.31740302,.45826432,.54797685,,,,.44432545,,.49511832,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.20127539,.58780855,.52292788,.4999159,.4604699,.65426004,.64782864,.79605049,.63998544,
-.30771869,.10478562,.070076987,-.027306473,.027773697,-.028800664,-.12018459,-1.2148249,-.087164119,-.059596233,-.02974527,-.10081131,-.0774047,-.96729469,-4.0934696,-1.1169751,.20375361,.01886254,-.62336808,-.5073421,,-.20629478,-.18041438,,,,-.7350899,,.37446603,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.7940532,-.28685695,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.69209975,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.055245873,.03953578,.052591126,.45096633,.20461436,-1.0066253,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.10884988,,,,,,
,,,,,,,,,,,,,,-.20554043,,,.24300738,-.39366704,-.57378781,.16213667,-.30357686,-.028786385,.23497774,-.41426387,-1.7091271,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1625907,,,,,-2.4387233,
-.080362037,-.28570339,-.084060013,-.064572923,-.37139261,-.63607812,-.41278291,-1.4115012,,-.25024661,-.50459164,-.16035272,,-1.1276251,,-.95202726,,-1.0573546,-.92356396,,-1.1918325,,-1.5690385,,-.22491312,,,,,,,,,,,
-.078979768,-.68783569,-1.3690765,-.33899564,-.54669702,-1.1313791,-.6478762,-.75108784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.36479864,-.16113135,-.51770663,,-.068030283,-.075346142,-.11353617,-.18197583,-.29123244,-.32918182,,,,,,,,,,,,,,,,,,,,,,,,,,
.054575313,.3643252,-.055112705,,-1.8940233,,.1359358,,-.054559682,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.5436036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.24510606,.31885752,.27856278,.29413292,.23213919,.2894778,.29186985,.59400368,.62214881,.74823231,.7253713,.69205463,.86003721,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2410913,-2.5103581,-2.5887063,-2.8471103,-2.5086758,-.19671729,
,,.28250888,.38388476,.40777028,.50590926,.46670926,.41491902,.35917783,.30419737,.27059808,.30778748,.34319532,.22913197,.30084163,,,,,,,,,,,,,,,,,,,,,
,,,,,,-1.0294266,-1.2664062,,-.11692559,-.10742825,-.037390247,-.078897566,.080062881,,,,.17968799,,.83745867,,,,,,,,,,,,,,,,
,,,.25201148,.35984498,.45847812,.40054408,.34069854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.095915362,.04419319,.012102717,-.044811431,-.3672002,.012406705,.10154779,.26324603,-.94475996,-1.2132726
,,,,,,,,,,,,,-1.4816012,-1.3210506,-.89992714,-.88090789,-.86126482,-.93101525,-1.069482,-.97331405,-2.7035785,-4.2930374,,,,,-2.3579593,,-1.822732,,-4.4852743,,,,
-.088052519,-.072026148,-.11934544,-.38194284,-.2197424,-.27680036,-.23668082,-.22027107,-.24115464,-.32518557,-.30241007,-.1241183,-.15423274,-.1491048,-.17440356,,,,,,,,,,,,,,,,,,,,,
-.77990127,-.56007814,-.57683563,-.44500035,-.35212126,-.36119717,-.28521433,.28875074,-.018497251,-.43287942,-.40413702,-.42578742,-.45491853,-.43396068,-.44103214,-.1318354,-.53434294,-.54070544,-1.3065269,-.9482531,,-.52074456,,-.55842024,,-.57664686,,,,,,,,,,
-.15188186,-.16925167,-.14868031,-.11051878,-.038630687,-.21651696,-.29924619,-.27906734,-.32418224,-.27568689,-.25303265,,-.11802687,.024838865,-.14000255,-.16927703,-.26793158,-.20915842,-.14219519,-.13580075,-.13035363,-.19753647,-.058846612,.21411964,,.5754106,,.74245173,,,,,,,,
-1.48172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.74410784,-.82291621,,-.2911841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.59639078,,.24850214,,.14624867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.3117017,,-.78348994,,-.49626642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.18339735,.31891435,.63993526,.55108345,.50381762,.45677221,.34043631,.56615728,.42408261,.34373483,.46485493,.34138542,.22848323,.25895107,.25162336,.14979166,.050739072,.096159078,,.066405959,,.082262121,,.20336348,,,,,,,,,,,,
-.43526492,-.20370388,.08712022,.018652942,-.20540939,-.2762661,-.43083692,-1.1431111,-.71179825,,-1.2960968,-1.4645312,-1.5709701,,,,,,,,,,,,,,,,,,,,,,,
-.35639307,,.45872578,,.91219288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.17808998,,.35389653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.19448231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.054558538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.15831405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.50427336,.41149738,.52582073,.51523131,.21490102,-.10771682,.16458791,.098552845,.20103365,.27566648
,,,,,,.33047548,,.53126568,.48559532,.54879755,,,,,,,,,,,,,,,,,,,,,-.36659026,.049521364,,,
,,,,,,,,,,,,,,,,,,,-.45068577,-.86461407,-.42823964,-.34957704,-.40714401,-.41607752,-.32768434,-.3267808,-.35196751,-.41484863,-.48702776,,,,,,
,,,,,,,,,.47356024,.44715461,.38476831,.47364148,.43418789,.41907123,.29263428,.1950524,-3.2681758,.094523691,.32930017,.18838552,.17804344,,.22883195,.30954894,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.27117828,.29097727,.63104755,.63047886,.63856333,,
,,,,,,,,,,,,,,,,-.12616399,-.12573576,-.016334174,-.082593098,.23734732,-.28473225,.0347136,-.22218975,-.12748292,-.28329602,-.10166066,-.14430428,-.2641387,.061493345,-.49772471,.054553855,.10940177,.08159098,.1862745,-.87680745
,,,,,-.74870074,-.6459794,-.53734064,-.53217494,-.39854398,-2.8522682,-1.7358876,-.61175835,-.66260964,-.64872104,-.65785772,-.61238253,-.43968248,-.40455958,-.37184849,-.2928769,-.33473396,-.33212486,-.37365463,,-.36171365,,-.33206266,,-.25764829,,,,,,
,,,,,,,,-.29250321,-.4148882,-.25852072,.023744136,.047916871,.058085393,-.020340631,-.027219471,-.0036249349,.10608499,.085959904,.083730772,-.12376201,.22636276,.22691765,.29238605,.30688846,.25106999,.26541582,.27847272,.13080491,.23923193,.27771243,.28025219,.3127504,.37725613,.42734069,
.033336345,-.1677659,-.13544556,-.11173066,-.27590752,-.36533129,-.37826905,-.39440718,-.24757411,-.4351694,-.331121,-.33761534,-.28377718,-.43530542,,-.66872501,,-.056000058,,-.12514184,,,,,,,,,,,,,,,,
,-.61008686,.29031256,.18551147,.13952306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.11577635,-.18470088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.10623902,.054517798,.3101089,.5102405,.47079358,.52350569,.37047073,.47424087,.54494905,.52427262
-2.0650821,-.49817151,-2.6946311,-3.6686797,.16506252,.21906945,.18885458,.6473639,.62099671,.0031980346,.048962798,.086482719,-.67314678,-.40850788,.25934008,-.026423313,-.28527066,.47819909,-.81126076,-.38580805,,-.7064659,,,,-.4185161,,-.45906147,,,,,,,,
-1.6854436,.39503777,.38053218,.56733328,.80403066,.28081465,.31253955,.12921722,.077732049,.21687815,.26488388,.23619622,.89782161,,-1.1272885,-.52060884,-.38525304,-.31733394,,-.30056491,,-.27513865,,-.18713741,,,,,,,,,,,,
-.22206777,-.80654532,-1.1145279,-.48027718,,-2.1579661,-2.6523347,,-1.5501184,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.17141248,,.25091594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.016057068,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.034886025,-.057724163,-.3860642
-.080286905,.0089939889,-.12924887,-.1651098,-.1810084,-.24958941,-.26555106,-.32781574,-.41234127,-.41463071,-.29164591,-.37961733,-.39147449,-.4157533,-.40434498,-.3957825,-.33469394,-.20651351,-.16743518,-.14115573,-.2414128,-.11083869,-.16928816,-.10778233,-.08182776,.0040139463,-.031514384,,,,,,,,,
-.17835827,,.17731272,,.15717085,,.20170185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.72880077,-.25573856,-1.1275959,-.48665211,-.29757714,-.30459338,-.21644984,.26271886,.32723376,.2571885,.28906569,.10883631,.091887198,.065488309,.17954153,.23638147,.16900203,.65818119,1.0066818,.5343293,.3096652,.51381564,,,.62760091,
,.90485096,,1.0836596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.082526796,-.17228068,-.13704,-.26862147,-.46806419,-.014010888,-.23326136,-.4983539,-.56600279,-.54735464,-.39940169,-.11536495,-.1847918,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-.99227995,,,,,,,,,
.33754736,.64874262,.63993526,.50663173,.62160116,.6271652,.56357986,.50161833,.42408261,.3504239,-.040239595,.2460752,.33048251,.31779087,-.27016237,-.83103758,.19047715,.077810384,,.24872752,,.44405279,,.684928,,,,,,,,,,,,
,-1.1808329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.0276161,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.27525613,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.21696684,.35560793,.32422277,.20245141,.10177805,-.25974387,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.22119729,-.21740313,-.24646871
,,,,,,,,,,,,,-1.0129956,-.446116,-.36069468,-.22565374,-.37859911,-.32257739,,-1.0202793,-.46568274,.20930833,-.48007089,-.37913167,-.38805497,.89417803,.78723198,-.24271695,-.23180336,-.54767942,-.52752054,-.2828697,.091140404,-.16431013,.01702911
-.50800872,-2.7904384,-1.4914287,-.12334981,-.083866514,-.047897581,-.13806848,-.074660607,-.052267596,-.024855252,-.00029250522,.028819991,.033209704,.20149361,.050799131,.19024563,.15184659,.12069064,.11551952,,.059973668,,.017990928,,.096999608,,,,,,,,,,,
.23343265,.20744181,.11826443,-.010773036,.24251942,.29974157,.26898637,.28842211,.39347994,.34102327,.28895405,.28081501,.15430157,.062656105,.062947437,.17528732,.29099974,.45260176,.46646327,.49227697,.53789604,,.51806688,,.89015043,,.72755343,,,,,,,,,
.09817303,-.11432918,.085317984,-.2199607,-.068989925,.0123197,.00027821364,.019128278,-.13192208,-.094714493,.083662473,-1.1459161,,,-1.0782516,-.19790921,.05834455,,,,,,-1.3721083,,,,,,,,,,,,,
-2.2005703,,,-.084940225,.26269329,.53880322,.80625403,.67414427,.469295,.69371027,,,,.10018546,,.31662476,,.47174031,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.32528639,-.1376784,.051172122,-.22919203,-.078790806,-.027581137,.051935703
,,,,,,,,,,,,-.63182402,-.63174224,-.59848994,-.71747208,-.77860415,-.78117269,-.62192875,-.74856138,-.79184657,-.61893988,-.015402739,,.26726216,,-.031048205,,.054619152,,,,,,,
-.074202076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.5912469,.53406489,.41174096,.1974358,.68543333,.91133684,1.102897,.84487379,.093452856,.086509772,-.034566,,,,,,,,,,,,,,,,,,,,,,,,
.4279393,.27461827,.24460088,.21244518,.17315264,.18031876,.34975883,.30949867,.36197186,.45009214,.42859975,.45516235,.63367093,.56761652,.6211701,.61023176,.55685955,.76099879,.70668888,.74643648,,.57614279,,.57668853,,.76140285,,,,,,,,,,
.014704589,-.2077018,.35560063,.07984063,.039281081,-.035922661,-.035726245,-.04339762,.045341559,-.01811791,-.30792722,-.21318763,-.026680456,-.3292847,-.48602164,-.51277292,-.42549199,-.28429896,-.59856641,,-.64195389,,-.73147726,,-.35634798,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.16764969,-.78652626
,,,,,,,-.44936186,-.21017081,-.22374299,-.20938434,-.0082631726,-.10269744,-.40259865,.2952126,.018668685,-.22098547,-.23600301,.14766677,-.1472872,.24335873,.17233461,.23050807,.29658774,.2281931,.20811835,.27594683,.20478772,.1203927,.32314739,.2848649,.49584118,,,,
-.68370914,-.51861674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.25806668,-.44334638,.043018233,.066685885,.29579273,.24428545,.14313118,.095290065,.15297319,.1372131,.38562974,.94747442,-.523835,-.067515239,,,-.34213242,,-.30626011,,-.28868854,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,.37867972,.42730427,.4634732,.55098772,.5507549,.51007825,.5549677,.62423587,.65246326,.63099289,.63734716
.35380486,.40902343,.41327405,.43234342,.30903858,.29615098,.11853142,.19256695,.79745013,.098234415,.048688967,.12846905,.16596727,.18759471,.24901642,.28170681,.39216128,.40489954,.70085555,.65630895,.022600304,-.092635468,,.40981165,,-.055215906,,-.015718449,,,,,,,,
.077930734,-.036818221,-.056408223,-.20153962,-.23296584,.17485216,-.015222833,-.074660607,-.26075891,-.26905215,-.28193161,-.25106722,-.33819398,-.34707227,-.27369618,-.51111889,-.59738761,-.58462781,-.46455956,,-.84746176,,-.96283829,,-1.9010968,,,,,,,,,,,
.40024829,.39159149,.50553262,.393011,.37937954,.44411695,.65280318,.62349212,.89135081,.83608502,.81936878,.16290106,-.40399507,.60416359,-.20235485,-.53781539,.083144344,.12688555,.2916075,.24037009,.51147181,.43502837,.17147733,.14667623,.20221552,,.44629958,,.38121608,,.59305829,,,,,
.011520774,,-.17633109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.39301845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.19913608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.10360981,,.13244788,,.25093389,.31802005,,.18160053,.14141551,.10639005,.16684856,.12811959,.021854356,-.070862561,-.10853846,.085604422,,.13685721,,.065866493,,.10941425,,,,,,,,,,,,,,
-1.2621876,-.38231716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.50845647,,.38258865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.64899611,,-.43572208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-.26170832,-.28640559,-.30929735,-.18244849,-.30171371,-.1885934,-.29372469,-.31327242,-.24656007,-.2496857,-.23912363,-.20224285,-.18408959,-.078609183,.023570159,.13162161,.15846036,.19125834
-.15779181,.34449223,.30570668,.58775175,.24833737,-.76960969,,,,-2.2042451,-2.8911786,,,-1.3129201,-.19306092,-.43749887,-.16123496,-1.267982,-1.1754949,,-.68112743,,.6956864,,-.23300204,,,,,,,,,,,
.33754736,,,-.62024033,,-3.9780045,,,,-4.254746,,-.73519844,-.16495702,,-1.3200777,-.67688757,-.97924638,-.1422824,,-.211798,,-.6889295,,-.51331419,,,,,,,,,,,,
,,,,,,-2.5247903,-.32878524,-.026263418,.20593309,.29936811,-.1972352,-.13234024,-.0019067775,-1.0371301,,-.32297236,,.085346006,,.42292854,,,,,,,,,,,,,,,
,,,,.17444208,.56265569,,.45463285,,.3627744,,.32787141,,,,,,,,,,,,,,,,,,,,,,,,
-.18652695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.29106271,,-.16847464,.019682808,-.45710158,,-.53608239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-1.1573321,-1.0341433,-.73956794,-.88446265,-.80742687,,-.82212681,,-1.1022788,,-1.6391821,,,,,,
,,,,,,-.43717444,,,,,,,,,,,,,,,,,,,,,,,,,,-1.622924,-4.8368702,,
,,,.32007647,.25703591,.30137381,.42877448,.51160675,.50959802,.50541043,.50195187,.66511804,.55134946,.51371819,-.0085558975,-.52407926,-.97476435,-2.5253563,-1.5806623,,-4.5185232,-4.0590467,,-4.7599707,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2.1827171,,,-.81281048,-.38272321,-.2420249,-.16087198,-.12622008,-.16845949,-.17693971,-.038473766,-.026710967,-.15356167,-.042191409,-.14668339,.056232136,.044389714,,.10232498,,.34540123
-2.2282012,-.31661704,.343086,.82577723,,2.319165,,.98687917,,.46723366,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.24464475,,.18101723,,.23559901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.42592737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.095915362,.14955418,.15504801,.26148969,.28484505,.29381883,.022806719,-2.8502688,-1.9502817,
-.24977274,-.076409779,-.12295625,-.20390192,-.32709205,-.36955991,-1.0315446,-.5149371,-.70088917,-.75967956,-1.7036039,,,,,-1.7314065,-.43482304,-.15514615,.19252151,.16867712,,.093072824,,.075599827,,.21548764,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-.38494685,-.29456887,-.45698985,-.34286439,-.26047921,-.010864596,.016503103,-.33715153,.020477712
,,,,,-.40560305,-.095933728,.12799791,-.0060177064,-.047402263,.173676,.12814824,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.17351726,-.0140329,.066173516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0560477
,,,,,,,,,,,,-.14325231,,,,,,,,,,,,,,,,,,,,,,,
-1.2799915,-1.2407298,-.97760367,-.86974585,-.64059681,-.87663794,-.94022328,-.91517347,-.81038767,-.6609028,,,,,-.47054639,-.52060884,-.42920789,-.31733394,,-.43409553,,-.49828222,,-.29713804,,,,,,,,,,,,
,,,-1.0830413,,-.39331779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5482285,,1.8120549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.75271219,.91468108,.8390308,.70314127,.82710975,.4976564,-.58330446,-1.6130733,-.46666503,.48871315,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.4877963,,,-.97157633,.017978387,.038291071,-2.8020201,-.10702238,-2.239778,-1.1339195,-.30987254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5731709,,,,,
,,,,,,,,,,,,.22438999,.45967174,.36949694,.35462984,.57499093,.50185621,.41038868,.476666,2.3424366,.91503721,1.2149956,1.3597511,1.3636585,1.2003887,.51761997,1.1919682,1.1588588,.99603021,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6137271,-2.166213,-.82513708,-.23301917,-.23017372
.0046865991,.033687118,-.1409111,.055774983,1.0829631,.71774226,.46199998,-.13633433,.002697207,-.48694703,-.61544549,-1.1189342,-1.2433754,-.52097201,-.28688118,-.31988758,-.38018629,-.54070544,-.74687552,,,-1.7064887,,-1.600583,,-1.2992285,,,,,,,,,,
,,,,,,,,,,,,,,,,,-3.1311522,,-1.2733053,,,,,,,,,,,,,,,,
-.87236309,-.43786669,-.020875394,-.062930211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0508584,-1.54495,-1.081561,-.5383178,,,-.16007754,,-.079353541,,-.10564549,,,,,,,,,,,,,,,,,,,,,,,,,
,-.30790377,-.37421203,.094586998,.068165824,.034038365,.19999281,.40283251,.61662352,.67749482,.55131841,1.0311211,1.2103537,.75580376,.86270446,.75065142,.70873481,.66024339,.73217124,-1.4956561,,,,,,,,,,,,,,,,
.013200494,.36097285,.045500405,.0257758,-.047612939,-.11835846,-.0070287073,.045863073,.20350349,.10167982,.2549957,.34278688,.19050209,.60435694,.61865628,.65078801,,.59115517,,.52664852,,.72291291,,,,,,,,,,,,,,
,,,,-1.3614476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,.74015856,.93431914,.56824523,.69747066,.89614362,.98769188,.79121149,,,.64002299,,,,.89109755,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.2895875,,-.24986275,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,.13595265,.066000864,,.25734165,-.093650416,.18961032,.32503799,-.27521032,-.80333036,.050481878,-.06587889,-.55719751,-.74440694,,,,,,,,
,,,,,,,,,,,,,,,-.90536964,,-.8135277,-.4538801,,,,,,,,,,,,,,,,,
.010257044,.38605168,-.30005166,-.061534554,.007506487,-.18723837,-.14947687,.019023057,.034938108,-.20202343,-.5176748,-.45178455,-.68629897,-.54739636,-.83859223,-.55571306,,,-.14913534,,,,,,,,,,,,,,,,,
-.039174523,.26439118,.1914591,.19334602,-.13572428,.10563397,,.074988447,,-.071090192,,-.13821878,,,,,,,,,,,,,,,,,,,,,,,,
.033336345,,.17216001,.029889815,,-1.5410135,.069186188,-.57325941,-1.3706583,-.24367748,-.30805367,-.26053384,.32923117,-.095859513,,-.31834999,,.026680483,,-.018207461,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-.17015564,,,,,,,,,,,,,,,,,,,,,,
,.30258194,,.10909735,,.11750831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-.16372916,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,.088632986,-.29544929,-.25428259,-.59075665,-.63492256,-.48864606,-.32719934,-.23632324,-.23565643,-.28234813,-.3570846,-.27496019,-.39106545,-.20941891
,,-1.3961185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-.22918922,-.20668371,-.27490795,-.25893775,-.22529216,.10182208,.20930228,.015467443,-.23596118,-.26866984,-.21648604,-.1610444,-.21169861,-.53066671,-.54805773,-.50364494,,-.3619245,,-.293506,,-.1634938,,,,,
,,,,,,,,,,,,,-.285934,-.10824791,-.27622163,-.40906021,-.17787987,-.68439054,-.36909342,-.31974015,-.24292964,-.30876803,-.58783269,-.77023584,-.15125042,-.17509444,-.25148189,-.417647,.022448644,,,,,,
-.1547752,-.27289909,-.39462003,-.24476628,.026436517,.19598025,-.27489358,-.3912071,-.54765064,-.61654311,-.43519735,-.13385931,-.4493342,-.77615583,-.50174117,-.3312574,-.45301363,-.45558313,-.15657628,-.60524857,,-.74531466,-.24942829,,-.45697013,,-.26578709,,,,,,,,,
,,,-.6748789,.070161231,-.16787191,-.059951007,-.17506957,.028104346,,-.17374472,,-.29430065,,-.29678941,,,,,,,,,,,,,,,,,,,,,
.012230945,-.10589295,-.10983033,-.24765912,.0606254,,,-.39409995,-.19386835,-.080439255,-.34387955,-.10316657,-.15037668,-.3201949,.05957976,-.25177372,-.17937425,,-.33285373,-.30960697,-.31028959,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,.14087236,-.16177692,.053202756,.14639468,.075429067,.024321087,.14093468,.3236911,.2700288,-.080131754,-.0089333914,-.24597858,.29073089,.35924515,.6546976,.31186101,.36965084,.6904912,.47111109,-.95962614,
,,,.25520745,-.16695826,.3655875,.18710186,-.15323117,.13072409,.18434826,.10324074,.10012141,.11176863,-.010219908,-.071126394,.049450058,.18315752,.16436024,.32888949,.037562028,.17274731,.5356074,.14350042,.12651019,.22861923,-.14471191,.1463463,.24285911,.025465444,,,,,,,
,,-.20264792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.52131796,.1019236,.23905645,.22216959,.13958731,.38075322,.58869839,.38200244,.33252421,,.34522009,,.30657154,,.25081956,,,,,,,,,,,,,,,,,,,,
.74261975,.77040052,.86086917,1.1299533,1.375833,,,,,,,,,.68226826,.73596096,,.63425004,,-.10754017,,-.048432205,,1.0626171,,,,,,,,,,,,,
,,.64399993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.64719349,.72492558,.70573652,.82505465,,.52951705,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,.056463402,-.24372877,-.2908645,.098379292,,,,-.25362965,,-.22930467,,,,,,,,,,,
,,,,,,,,,,,,.46845719,.39358404,.42119184,.40632567,.40354317,.42949903,.46208358,.51309448,.59810513,.55060589,.56767875,.5078072,.48724136,.53913474,.60951793,.62283736,.62276697,.59834135,.60867816,,,,,
,,,,,,,,,,,,,,,,,-1.2566797,,,,,,,,,,,,,,,,,,
.41203523,.28254306,.38752139,.41263393,.33742276,.30329531,.30673125,.39337623,.34115314,.27130431,.20153584,.26630425,.49587947,.46877295,.19867282,.16424222,.28484413,.13097738,.042573512,.08197993,-.0025527661,,.19482031,,.53823352,,.51583713,,,,,,,,,
.22676466,.59522724,.28479803,,.39592296,.42904708,.27673,.32851735,.15902728,.024150949,.071187034,.14513557,.44861948,.40465078,.18077515,,.45383874,.42068675,.62993693,,.58841866,,.47691593,,.43940276,,,,,,,,,,,
,-.46467385,,-.38989365,,-.88579428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.13114984,,.50015795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.52450901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
